CODE_CONTRAT,DATE_RECHARGE,TYPE_REFILL,NBR_RECHARGE,MONTANT_RECHARGE,MONTANT_BONUS_RECHARGE
BS_20396609,25/01/2017,0,1,1,7
BS_39822773,25/01/2017,0,1,1,10
BS_42146531,25/01/2017,0,1,1,10
BS_4088807,25/01/2017,0,1,5,66.2
BS_20395726,25/01/2017,0,1,1,7
BS_3419188,25/01/2017,0,1,1,4
BS_39876871,25/01/2017,0,1,1,10
BS_42136490,25/01/2017,0,1,1,10
BS_41814617,25/01/2017,0,1,1,10
BS_27191377,25/01/2017,0,1,1,4
BS_31173766,25/01/2017,0,2,2,8
BS_22012782,25/01/2017,1,1,1,6.139
BS_18045488,25/01/2017,0,1,1,4
BS_25591890,25/01/2017,0,3,3,12
BS_41066669,25/01/2017,0,1,1,10
BS_31937241,25/01/2017,0,1,1,10
BS_3502602,25/01/2017,0,1,1,0
BS_1564311,25/01/2017,0,1,1,4
BS_36169411,25/01/2017,0,1,5,0
BS_4030686,25/01/2017,0,1,1,7
BS_4197256,25/01/2017,0,1,1,7
BS_32248456,25/01/2017,0,1,1,10
BS_25707030,25/01/2017,0,1,5,50
BS_36233572,25/01/2017,0,1,1,10
BS_42085140,25/01/2017,0,1,1,10
BS_35346051,25/01/2017,0,1,1,10
BS_30687657,25/01/2017,0,1,1,10
BS_34445110,25/01/2017,0,1,1,10
BS_25083386,25/01/2017,0,1,1,4
BS_13473635,25/01/2017,0,1,1,4
BS_3611806,25/01/2017,0,1,5,45
BS_3625289,25/01/2017,1,1,2,7.016
BS_23271265,25/01/2017,0,1,1,7
BS_3481835,25/01/2017,0,1,1,4
BS_3640261,25/01/2017,0,1,1,10
BS_1321838,25/01/2017,0,1,1,4
BS_3764179,25/01/2017,0,1,1,4
BS_42304965,25/01/2017,0,1,1,10
BS_38799348,25/01/2017,0,1,1,10
BS_39835313,25/01/2017,0,1,1,10
BS_31118296,25/01/2017,0,1,5,50
BS_33538352,25/01/2017,0,1,1,0
BS_7540997,25/01/2017,0,1,5,75
BS_26664583,25/01/2017,0,1,1,4
BS_16931655,25/01/2017,0,1,1,7
BS_23296841,25/01/2017,0,1,1,4
BS_42346838,25/01/2017,1,1,2,17.54
BS_15812882,25/01/2017,0,3,3,12
BS_42062814,25/01/2017,0,2,2,20
BS_42314515,25/01/2017,0,3,3,30
BS_27208620,25/01/2017,0,1,1,4
BS_26025697,25/01/2017,0,1,1,4
BS_42329339,25/01/2017,0,1,1,10
BS_13306633,25/01/2017,0,1,1,4
BS_26427882,25/01/2017,0,1,1,7
BS_3647151,25/01/2017,1,1,1,3.508
BS_26020369,25/01/2017,1,1,2,17.54
BS_8348254,25/01/2017,0,1,1,7
BS_3753737,25/01/2017,0,1,1,4
BS_4106464,25/01/2017,0,1,1,4
BS_23298811,25/01/2017,0,1,1,4
BS_36743756,25/01/2017,1,2,2,17.54
BS_27999547,25/01/2017,0,1,1,4
BS_42379723,25/01/2017,0,1,1,10
BS_36737360,25/01/2017,0,1,5,50
BS_41714497,25/01/2017,0,1,1,10
BS_34175843,25/01/2017,0,3,7,70
BS_3773917,25/01/2017,0,1,1,7
BS_25584408,25/01/2017,0,2,2,8
BS_454482,25/01/2017,1,2,7.5,53.392
BS_39430515,25/01/2017,0,1,1,10
BS_42150934,25/01/2017,0,1,1,10
BS_34498746,25/01/2017,0,1,1,10
BS_27996232,25/01/2017,0,1,1,4
BS_42148057,25/01/2017,1,1,1,8.77
BS_27961230,25/01/2017,0,1,1,4
BS_22756550,25/01/2017,0,1,1,4
BS_7529705,25/01/2017,0,1,1,4
BS_23296425,25/01/2017,0,1,1,7
BS_33271538,25/01/2017,0,1,1,10
BS_4080952,25/01/2017,0,1,1,7
BS_39817376,25/01/2017,0,1,1,0
BS_23260503,25/01/2017,0,1,1,7
BS_33892298,25/01/2017,0,1,1,10
BS_42361136,25/01/2017,0,1,1,0
BS_42292469,25/01/2017,0,1,5,50
BS_36181148,25/01/2017,0,1,5,50
BS_23197352,25/01/2017,0,1,1,4
BS_4034916,25/01/2017,0,1,1,0
BS_40150197,25/01/2017,0,1,1,10
BS_39169958,25/01/2017,0,1,1,0
BS_42085386,25/01/2017,0,1,1,10
BS_9279942,25/01/2017,0,1,5,75
BS_20362683,25/01/2017,0,1,1,4
BS_8054784,25/01/2017,0,1,1,0
BS_39878906,25/01/2017,0,2,2,0
BS_3436718,25/01/2017,0,1,1,4
BS_34047358,25/01/2017,0,1,1,10
BS_29906465,25/01/2017,0,1,1,10
BS_13811806,25/01/2017,0,1,1,0
BS_31888746,25/01/2017,0,1,1,10
BS_3679028,25/01/2017,0,1,1,7
BS_42046661,25/01/2017,0,2,10,100
BS_42278501,25/01/2017,0,1,5,50
BS_31837811,25/01/2017,0,1,1,10
BS_1368506,25/01/2017,1,1,5,64.97
BS_31317388,25/01/2017,0,1,1,10
BS_5022128,25/01/2017,0,1,1,4
BS_22026416,25/01/2017,0,1,1,7
BS_42063217,25/01/2017,0,1,1,10
BS_35348355,25/01/2017,0,1,1,10
BS_3974067,25/01/2017,0,1,1,7
BS_31270447,25/01/2017,0,1,1,10
BS_42101913,25/01/2017,0,1,1,10
BS_23182745,25/01/2017,1,1,2,12.278
BS_5559723,25/01/2017,1,1,5,256
BS_26438986,25/01/2017,0,1,1,7
BS_8238308,25/01/2017,0,1,1,0
BS_26444739,25/01/2017,0,1,1,4
BS_17589459,25/01/2017,0,1,1,4
BS_19544925,25/01/2017,1,1,1,0
BS_23187375,25/01/2017,0,1,5,50
BS_31269560,25/01/2017,0,1,1,10
BS_3714131,25/01/2017,0,1,1,7
BS_3714996,25/01/2017,0,1,5,75
BS_3640339,25/01/2017,0,1,1,4
BS_7946851,25/01/2017,0,1,1,4
BS_42138214,25/01/2017,1,1,1,8.77
BS_18036604,25/01/2017,0,1,1,4
BS_2518382,25/01/2017,0,1,1,0
BS_25558407,25/01/2017,0,1,5,75
BS_3571141,25/01/2017,0,1,1,4
BS_3617913,25/01/2017,1,1,1,6.139
BS_33938917,25/01/2017,0,1,1,10
BS_41765356,25/01/2017,0,1,1,0
BS_40157883,25/01/2017,0,1,5,50
BS_42296463,25/01/2017,0,1,1,10
BS_42077985,25/01/2017,0,2,2,0
BS_29162650,25/01/2017,0,2,2,8
BS_29173104,25/01/2017,0,1,5,50
BS_27970470,25/01/2017,0,1,5,50
BS_8057726,25/01/2017,0,1,1,7
BS_26014662,25/01/2017,0,1,1,10
BS_39835334,25/01/2017,0,1,1,0
BS_42359236,25/01/2017,1,1,3,26.31
BS_42151645,25/01/2017,1,1,1,8.77
BS_2490661,25/01/2017,1,1,5,65.775
BS_42164081,25/01/2017,0,1,1,10
BS_3916944,25/01/2017,0,1,1,4
BS_23297046,25/01/2017,0,1,5,75
BS_3900817,25/01/2017,0,1,1,4
BS_20986216,25/01/2017,0,1,1,4
BS_42393857,25/01/2017,0,1,5,50
BS_26658895,25/01/2017,0,1,1,4
BS_36014020,25/01/2017,0,1,5,50
BS_23298810,25/01/2017,0,1,1,7
BS_22756872,25/01/2017,0,1,1,7
BS_36169316,25/01/2017,0,1,1,10
BS_9224808,25/01/2017,0,1,1,7
BS_42054869,25/01/2017,0,1,1,10
BS_42368996,25/01/2017,0,3,3,0
BS_31369807,25/01/2017,0,1,1,4
BS_34498749,25/01/2017,0,1,5,50
BS_7943053,25/01/2017,0,1,1,4
BS_31025380,25/01/2017,0,1,5,50
BS_41825921,25/01/2017,1,1,1,8.77
BS_26019657,25/01/2017,0,1,1,10
BS_16726043,25/01/2017,0,1,1,4
BS_32298078,25/01/2017,0,2,2,20
BS_35999187,25/01/2017,0,1,1,10
BS_3635905,25/01/2017,0,1,1,4
BS_3570820,25/01/2017,0,1,1,7
BS_20349771,25/01/2017,0,1,1,4
BS_12412301,25/01/2017,0,1,5,45
BS_3920637,25/01/2017,0,1,1,4
BS_1981311,25/01/2017,1,3,27,5748.775
BS_3983034,25/01/2017,1,1,1,6.139
BS_23307898,25/01/2017,1,1,1,6.139
BS_3517086,25/01/2017,0,1,5,66.2
BS_42326886,25/01/2017,0,1,5,50
BS_27963372,25/01/2017,0,2,2,8
BS_31506824,25/01/2017,0,1,1,10
BS_42336331,25/01/2017,0,2,2,20
BS_7799589,25/01/2017,0,1,1,4
BS_41040982,25/01/2017,0,1,1,10
BS_41818494,25/01/2017,0,1,1,10
BS_8054069,25/01/2017,0,1,1,0
BS_26030755,25/01/2017,0,1,1,4
BS_36012315,25/01/2017,0,1,1,0
BS_22023892,25/01/2017,0,1,1,7
BS_39864205,25/01/2017,0,1,1,10
BS_31028526,25/01/2017,1,1,3,10.524
BS_25561010,25/01/2017,0,1,1,4
BS_41753362,25/01/2017,0,2,2,20
BS_29003889,25/01/2017,0,1,1,4
BS_36245423,25/01/2017,0,1,1,10
BS_41751321,25/01/2017,0,3,3,30
BS_42080688,25/01/2017,0,1,1,0
BS_42041233,25/01/2017,0,1,1,10
BS_36009888,25/01/2017,0,1,1,10
BS_26660401,25/01/2017,0,1,1,4
BS_2078343,25/01/2017,0,1,5,45
BS_39164354,25/01/2017,0,1,1,10
BS_34798457,25/01/2017,0,1,1,0
BS_20994266,25/01/2017,0,1,5,50
BS_35189865,25/01/2017,0,2,2,20
BS_41755218,25/01/2017,0,1,1,0
BS_22776123,25/01/2017,0,1,5,75
BS_25710885,25/01/2017,0,1,1,7
BS_7945930,25/01/2017,0,1,1,7
BS_14531545,25/01/2017,0,1,5,45
BS_15851122,25/01/2017,0,1,1,0
BS_23185059,25/01/2017,0,3,3,21
BS_42170652,25/01/2017,0,1,1,0
BS_12404415,25/01/2017,0,1,1,7
BS_42276344,25/01/2017,0,1,5,50
BS_3714854,25/01/2017,1,1,1,0
BS_25562884,25/01/2017,0,1,1,7
BS_42292814,25/01/2017,0,1,1,10
BS_39160582,25/01/2017,0,1,1,0
BS_42033071,25/01/2017,0,1,1,0
BS_35667888,25/01/2017,0,1,1,4
BS_25116359,25/01/2017,0,1,1,4
BS_42321070,25/01/2017,0,1,1,0
BS_3864650,25/01/2017,0,1,1,4
BS_35676924,25/01/2017,0,1,1,10
BS_8346675,25/01/2017,0,1,1,7
BS_14679777,25/01/2017,0,3,3,0
BS_36179016,25/01/2017,0,1,1,10
BS_3556076,25/01/2017,0,1,1,7
BS_39319019,25/01/2017,0,1,1,10
BS_42051066,25/01/2017,0,1,1,10
BS_17985755,25/01/2017,0,1,1,0
BS_42276074,25/01/2017,0,1,1,10
BS_23299142,25/01/2017,0,1,5,75
BS_41686527,25/01/2017,0,1,1,10
BS_42320570,25/01/2017,0,3,3,30
BS_34745144,25/01/2017,0,1,1,10
BS_2086487,25/01/2017,0,1,5,66.2
BS_41734103,25/01/2017,0,1,5,50
BS_3573967,25/01/2017,0,1,1,7
BS_20993457,25/01/2017,0,1,5,50
BS_41706361,26/01/2017,0,1,1,10
BS_7948030,26/01/2017,0,1,5,45
BS_33986421,26/01/2017,0,1,1,10
BS_26272547,26/01/2017,0,1,1,7
BS_23263940,26/01/2017,0,1,1,7
BS_29712169,26/01/2017,0,1,1,10
BS_7761789,26/01/2017,0,1,1,7
BS_22756954,26/01/2017,0,2,2,8
BS_3853007,26/01/2017,0,2,2,8
BS_39824453,26/01/2017,0,1,1,10
BS_20359513,26/01/2017,0,1,1,4
BS_3738300,26/01/2017,0,1,5,66.2
BS_40918670,26/01/2017,0,1,1,10
BS_17996126,26/01/2017,0,1,1,7
BS_36192261,26/01/2017,0,1,1,10
BS_42064758,26/01/2017,0,1,1,10
BS_42054869,26/01/2017,0,1,1,10
BS_36739015,26/01/2017,0,1,1,0
BS_23198604,26/01/2017,0,1,1,4
BS_32561986,26/01/2017,0,1,1,10
BS_36210212,26/01/2017,0,2,2,20
BS_26432135,26/01/2017,0,1,1,7
BS_23216129,26/01/2017,0,2,6,82
BS_42362957,26/01/2017,0,1,5,50
BS_23195101,26/01/2017,0,2,6,54
BS_22758153,26/01/2017,0,2,2,8
BS_40151673,26/01/2017,0,2,2,20
BS_31015463,26/01/2017,0,1,1,10
BS_4228319,26/01/2017,0,1,1,0
BS_32150584,26/01/2017,0,1,1,10
BS_7750901,26/01/2017,0,1,1,7
BS_25585563,26/01/2017,0,1,1,4
BS_23219685,26/01/2017,0,1,1,7
BS_39823208,26/01/2017,0,1,5,50
BS_41724672,26/01/2017,0,1,1,4
BS_29432832,26/01/2017,1,1,6,66.724
BS_5022128,26/01/2017,0,2,2,8
BS_41044331,26/01/2017,0,1,1,10
BS_39166515,26/01/2017,0,1,1,10
BS_27990682,26/01/2017,0,1,1,4
BS_14088452,26/01/2017,0,1,1,0
BS_8052125,26/01/2017,0,1,1,7
BS_25561010,26/01/2017,0,1,1,4
BS_41685383,26/01/2017,0,1,1,10
BS_22760845,26/01/2017,0,1,1,4
BS_34802538,26/01/2017,0,1,5,0
BS_7749213,26/01/2017,0,1,1,7
BS_29670549,26/01/2017,0,2,2,8
BS_33497877,26/01/2017,0,2,10,100
BS_31002514,26/01/2017,0,1,1,10
BS_34577611,26/01/2017,0,1,1,10
BS_31497937,26/01/2017,0,1,5,50
BS_31526965,26/01/2017,0,1,1,10
BS_26660405,26/01/2017,0,1,5,50
BS_27189283,26/01/2017,0,1,1,4
BS_25708476,26/01/2017,0,2,2,14
BS_3724584,26/01/2017,0,1,1,7
BS_22758708,26/01/2017,0,2,2,14
BS_3825414,26/01/2017,0,1,1,7
BS_41782458,26/01/2017,0,1,1,10
BS_3405395,26/01/2017,0,1,1,4
BS_3591706,26/01/2017,1,1,1,3.508
BS_14542726,26/01/2017,0,1,1,4
BS_25702459,26/01/2017,0,1,1,7
BS_7747882,26/01/2017,0,1,5,75
BS_42396797,26/01/2017,0,1,1,10
BS_3858570,26/01/2017,0,1,1,7
BS_20394871,26/01/2017,0,1,1,0
BS_42308101,26/01/2017,0,1,1,0
BS_32529770,26/01/2017,0,1,1,0
BS_41726857,26/01/2017,0,1,1,10
BS_23262881,26/01/2017,0,1,1,4
BS_42363650,26/01/2017,0,1,1,10
BS_35788309,26/01/2017,0,1,1,10
BS_32099353,26/01/2017,0,1,1,10
BS_3695038,26/01/2017,0,1,1,4
BS_2079763,26/01/2017,0,1,5,45
BS_36172978,26/01/2017,0,1,1,10
BS_3590566,26/01/2017,0,1,1,0
BS_1899837,26/01/2017,0,1,1,4
BS_22019710,26/01/2017,0,1,5,75
BS_41740014,26/01/2017,0,1,1,10
BS_3688240,26/01/2017,0,1,1,7
BS_42062678,26/01/2017,0,1,5,50
BS_3581666,26/01/2017,0,1,5,75
BS_42115567,26/01/2017,0,1,1,10
BS_39879109,26/01/2017,0,1,1,10
BS_42290337,26/01/2017,0,1,1,10
BS_7536483,26/01/2017,1,1,3,0
BS_4139809,26/01/2017,1,1,3,18.417
BS_41063568,26/01/2017,0,1,1,10
BS_22758381,26/01/2017,0,1,1,4
BS_32246890,26/01/2017,0,1,1,10
BS_34551106,26/01/2017,1,2,3,26.31
BS_39869183,26/01/2017,0,1,1,10
BS_3921597,26/01/2017,0,1,1,4
BS_31570338,26/01/2017,0,1,1,4
BS_35713634,26/01/2017,0,1,1,10
BS_22013363,26/01/2017,0,1,1,10
BS_17259428,26/01/2017,0,1,1,4
BS_8317895,26/01/2017,0,1,1,0
BS_26440118,26/01/2017,0,1,5,75
BS_42108722,26/01/2017,0,3,3,30
BS_41835030,26/01/2017,0,3,3,30
BS_13849141,26/01/2017,0,1,1,7
BS_42163060,26/01/2017,0,1,1,10
BS_20988127,26/01/2017,0,1,1,4
BS_41697049,26/01/2017,0,1,1,10
BS_1869477,26/01/2017,0,1,1,4
BS_19502550,26/01/2017,0,2,2,6
BS_25083398,26/01/2017,0,1,1,4
BS_22022064,26/01/2017,0,1,1,4
BS_41747076,26/01/2017,0,2,2,0
BS_20996336,26/01/2017,0,1,5,50
BS_3941780,26/01/2017,0,1,5,50
BS_41809779,26/01/2017,0,1,1,10
BS_25558824,26/01/2017,0,1,1,4
BS_4096844,26/01/2017,0,1,1,7
BS_41765402,26/01/2017,0,1,1,10
BS_4087416,26/01/2017,0,1,1,0
BS_36038299,26/01/2017,0,1,1,10
BS_3733979,26/01/2017,0,1,1,7
BS_1797712,26/01/2017,0,1,1,4
BS_25719707,26/01/2017,0,1,1,7
BS_26030424,26/01/2017,0,1,1,7
BS_8345299,26/01/2017,0,1,1,7
BS_35557891,26/01/2017,0,2,2,0
BS_36187703,26/01/2017,0,1,5,50
BS_26288733,26/01/2017,0,1,1,4
BS_4054757,26/01/2017,0,1,1,0
BS_3468458,26/01/2017,1,1,1,3.508
BS_26440355,26/01/2017,1,1,4,24.556
BS_27186977,26/01/2017,0,1,1,4
BS_27205086,26/01/2017,0,1,1,4
BS_39350693,26/01/2017,0,1,1,10
BS_26302212,26/01/2017,0,2,10,150
BS_42377090,26/01/2017,0,1,1,10
BS_34498592,26/01/2017,0,1,1,10
BS_42341984,26/01/2017,0,1,1,0
BS_36184644,26/01/2017,0,1,1,10
BS_25706512,26/01/2017,0,1,1,7
BS_26658933,26/01/2017,0,1,1,4
BS_40157486,26/01/2017,0,1,1,10
BS_41696561,26/01/2017,0,1,1,10
BS_36201917,26/01/2017,0,1,1,10
BS_42350151,26/01/2017,0,1,1,10
BS_39156803,26/01/2017,0,1,1,0
BS_23221362,26/01/2017,1,1,2,7.016
BS_39874313,26/01/2017,0,1,1,10
BS_41752167,26/01/2017,0,1,1,0
BS_4073371,26/01/2017,0,1,1,7
BS_23187291,26/01/2017,0,1,1,7
BS_39835091,26/01/2017,0,1,1,10
BS_28004813,26/01/2017,0,1,1,4
BS_19499627,26/01/2017,0,1,5,15
BS_29893784,26/01/2017,0,1,1,4
BS_42116606,26/01/2017,1,1,1,8.77
BS_41761553,26/01/2017,0,1,1,10
BS_42094439,26/01/2017,0,2,2,0
BS_33906460,26/01/2017,0,2,2,20
BS_42063195,26/01/2017,0,1,1,0
BS_32446921,26/01/2017,0,1,1,10
BS_19506116,26/01/2017,0,1,1,3
BS_13748048,26/01/2017,0,1,1,4
BS_3990370,26/01/2017,0,1,1,4
BS_9230988,26/01/2017,0,1,5,75
BS_26276244,26/01/2017,0,2,6,82
BS_40546569,26/01/2017,0,1,1,10
BS_41074035,26/01/2017,1,1,5,43.85
BS_27954230,26/01/2017,0,3,3,30
BS_42378734,26/01/2017,0,1,1,10
BS_41696431,26/01/2017,0,1,1,0
BS_42331507,26/01/2017,0,1,1,10
BS_34631059,26/01/2017,0,1,1,0
BS_42299938,26/01/2017,0,1,1,10
BS_23210547,26/01/2017,0,1,1,7
BS_23208603,26/01/2017,0,1,1,10
BS_26435633,26/01/2017,0,1,1,4
BS_23302501,26/01/2017,0,1,1,7
BS_39849175,26/01/2017,0,1,1,10
BS_8354805,26/01/2017,1,1,3,18.417
BS_22780357,26/01/2017,0,1,5,75
BS_18042205,26/01/2017,0,1,1,7
BS_39808847,26/01/2017,0,1,1,10
BS_3748931,26/01/2017,0,1,1,4
BS_1532409,26/01/2017,1,1,5,39.465
BS_40565772,26/01/2017,0,1,1,0
BS_3627856,26/01/2017,0,1,1,7
BS_41810688,26/01/2017,0,2,6,60
BS_39851021,26/01/2017,0,1,1,10
BS_2351484,26/01/2017,0,1,1,4
BS_7962600,26/01/2017,1,1,2,12.278
BS_31324624,26/01/2017,0,3,3,12
BS_30680865,26/01/2017,0,1,1,10
BS_23270372,26/01/2017,0,1,5,75
BS_40606766,26/01/2017,0,1,1,10
BS_29720656,26/01/2017,0,1,1,4
BS_31472830,26/01/2017,0,1,1,4
BS_41826832,26/01/2017,0,1,1,10
BS_8156490,26/01/2017,0,2,2,0
BS_32202602,26/01/2017,0,2,2,20
BS_27557803,26/01/2017,0,1,1,4
BS_35860602,26/01/2017,0,1,1,10
BS_4194493,26/01/2017,0,1,5,75
BS_9273585,26/01/2017,1,1,1,3.508
BS_40856625,26/01/2017,0,2,2,20
BS_26270394,26/01/2017,0,1,1,7
BS_26025230,26/01/2017,0,1,1,4
BS_41805495,26/01/2017,0,1,1,10
BS_41809354,26/01/2017,0,1,1,10
BS_32253474,26/01/2017,0,3,3,30
BS_36200631,26/01/2017,0,1,1,10
BS_41783414,26/01/2017,0,1,1,10
BS_39846920,26/01/2017,0,1,1,10
BS_3551711,26/01/2017,0,1,1,4
BS_41743537,26/01/2017,0,1,1,0
BS_3788378,26/01/2017,0,1,1,4
BS_4061028,26/01/2017,0,1,1,4
BS_1171842,26/01/2017,0,1,1,4
BS_3700430,26/01/2017,0,1,5,45
BS_27187940,26/01/2017,0,1,1,4
BS_27970427,26/01/2017,0,2,2,8
BS_42130028,26/01/2017,0,1,1,0
BS_41805762,26/01/2017,0,1,1,0
BS_25706868,26/01/2017,0,1,5,75
BS_20987618,26/01/2017,0,1,1,4
BS_31017761,26/01/2017,0,1,5,50
BS_41050105,26/01/2017,1,1,1,0
BS_19143362,26/01/2017,1,1,1,0
BS_36718781,26/01/2017,0,1,1,10
BS_36741712,26/01/2017,0,1,1,10
BS_39237921,26/01/2017,0,2,2,20
BS_42080780,26/01/2017,0,1,1,10
BS_15890895,26/01/2017,0,1,1,0
BS_41745699,26/01/2017,0,2,2,0
BS_27957360,26/01/2017,0,1,1,4
BS_3996481,26/01/2017,0,1,5,50
BS_16899492,26/01/2017,1,1,1,0
BS_34576535,26/01/2017,0,1,1,0
BS_23193762,26/01/2017,0,1,1,4
BS_39317112,26/01/2017,0,2,2,20
BS_25217382,26/01/2017,0,1,1,4
BS_20991573,26/01/2017,0,1,1,4
BS_39854899,26/01/2017,0,1,1,10
BS_20995416,26/01/2017,0,1,5,50
BS_16903591,26/01/2017,0,1,1,7
BS_35133527,26/01/2017,0,1,1,10
BS_3453490,26/01/2017,0,1,1,4
BS_3618050,26/01/2017,0,1,1,4
BS_4029102,26/01/2017,0,1,1,7
BS_3838569,26/01/2017,1,1,2,7.016
BS_35667753,26/01/2017,1,1,1,0
BS_20992222,26/01/2017,0,1,5,150
BS_3836465,26/01/2017,0,1,5,66.2
BS_34418675,26/01/2017,0,1,1,10
BS_23308278,26/01/2017,0,1,5,75
BS_4010317,26/01/2017,0,2,2,8
BS_32251799,26/01/2017,0,1,1,10
BS_3735175,26/01/2017,0,1,1,4
BS_4008176,26/01/2017,0,2,2,8
BS_20992543,26/01/2017,0,1,1,4
BS_4079930,26/01/2017,0,1,5,75
BS_25587084,26/01/2017,0,1,1,7
BS_22757160,26/01/2017,1,1,1,3.508
BS_29639135,26/01/2017,0,1,5,50
BS_18034917,26/01/2017,0,1,1,4
BS_278868,26/01/2017,0,1,5,53.7
BS_4098446,26/01/2017,0,1,1,7
BS_34015722,26/01/2017,0,1,1,10
BS_3727715,26/01/2017,0,1,1,0
BS_35520550,26/01/2017,0,1,1,10
BS_19135176,26/01/2017,1,1,1,3.508
BS_34441633,26/01/2017,0,1,1,10
BS_17996586,26/01/2017,0,1,1,4
BS_3749623,26/01/2017,0,1,1,4
BS_42129345,26/01/2017,0,1,1,0
BS_41728463,26/01/2017,0,1,1,10
BS_4014311,26/01/2017,1,1,1,0
BS_34812356,26/01/2017,1,1,1,8.77
BS_26012321,26/01/2017,0,1,1,4
BS_5455280,26/01/2017,0,1,1,4
BS_39858054,26/01/2017,0,1,1,10
BS_41758958,26/01/2017,0,1,1,10
BS_20993778,26/01/2017,0,1,5,50
BS_15663810,26/01/2017,0,2,2,0
BS_3621087,26/01/2017,0,1,1,4
BS_39862149,26/01/2017,0,1,5,50
BS_42061953,26/01/2017,0,1,1,10
BS_32249400,26/01/2017,0,1,1,10
BS_20995218,26/01/2017,0,1,1,14
BS_8356207,26/01/2017,0,1,1,4
BS_19572223,26/01/2017,0,1,1,3
BS_26276250,26/01/2017,0,2,2,14
BS_39388766,26/01/2017,0,1,1,10
BS_3586919,26/01/2017,0,1,1,0
BS_14537502,26/01/2017,0,1,1,0
BS_41059136,26/01/2017,0,1,1,10
BS_32297327,26/01/2017,0,2,2,20
BS_29645472,26/01/2017,0,2,2,8
BS_27957891,26/01/2017,0,2,2,20
BS_41727273,26/01/2017,0,1,1,10
BS_3704509,26/01/2017,0,1,1,7
BS_39872825,26/01/2017,0,1,1,10
BS_23305381,26/01/2017,1,1,5,65.775
BS_20396896,26/01/2017,0,1,1,4
BS_34392589,26/01/2017,0,1,1,10
BS_41797440,26/01/2017,0,1,1,10
BS_8353851,26/01/2017,0,1,1,7
BS_35361927,26/01/2017,0,1,5,56.2
BS_18044460,26/01/2017,0,1,1,4
BS_42371011,26/01/2017,0,1,5,50
BS_15836667,26/01/2017,0,1,5,59.8
BS_3795127,26/01/2017,0,1,1,4
BS_41823955,26/01/2017,0,1,1,10
BS_12403016,26/01/2017,0,1,1,0
BS_17253702,26/01/2017,0,1,1,4
BS_3525065,26/01/2017,0,1,1,7
BS_25553681,26/01/2017,0,1,1,7
BS_426324,26/01/2017,0,1,1,0
BS_27189411,26/01/2017,0,1,1,4
BS_34393175,26/01/2017,1,1,5,43.85
BS_39974667,26/01/2017,0,1,1,10
BS_20355217,26/01/2017,0,1,1,4
BS_41752091,26/01/2017,0,1,1,10
BS_41763313,26/01/2017,0,1,1,10
BS_20363748,26/01/2017,0,1,1,4
BS_26302886,26/01/2017,0,1,1,7
BS_3505585,26/01/2017,0,1,1,4
BS_39913164,26/01/2017,0,2,2,20
BS_25118582,26/01/2017,0,1,5,50
BS_40606039,26/01/2017,0,1,5,50
BS_19579674,26/01/2017,0,2,2,6
BS_33110333,26/01/2017,0,1,1,10
BS_34818043,26/01/2017,0,1,1,0
BS_23942223,26/01/2017,0,1,1,0
BS_7552022,26/01/2017,0,1,1,7
BS_1984668,26/01/2017,1,1,1,3.508
BS_42385432,26/01/2017,0,1,1,10
BS_4045903,26/01/2017,0,1,1,7
BS_23256368,26/01/2017,0,4,20,200
BS_33546643,26/01/2017,0,1,1,0
BS_19764190,26/01/2017,1,1,3,10.524
BS_42170572,26/01/2017,0,1,1,10
BS_34745144,26/01/2017,0,1,1,10
BS_3938019,26/01/2017,1,1,2,12.278
BS_34364011,26/01/2017,0,1,1,0
BS_42045732,26/01/2017,0,1,1,0
BS_4255885,26/01/2017,0,1,1,0
BS_12411167,26/01/2017,0,1,1,7
BS_33368151,26/01/2017,0,1,1,10
BS_41797479,27/01/2017,0,2,2,20
BS_35823192,27/01/2017,0,1,1,10
BS_23294712,27/01/2017,0,1,5,75
BS_35287384,27/01/2017,0,1,1,10
BS_40046520,27/01/2017,0,1,1,10
BS_26660037,27/01/2017,0,1,1,4
BS_34632630,27/01/2017,0,1,5,50
BS_7484400,27/01/2017,0,1,1,4
BS_42148716,27/01/2017,0,2,2,0
BS_42288879,27/01/2017,0,1,1,10
BS_26654042,27/01/2017,1,1,1,3.508
BS_32253228,27/01/2017,0,1,1,10
BS_23231224,27/01/2017,0,1,1,4
BS_25223527,27/01/2017,0,1,1,4
BS_18040569,27/01/2017,0,1,1,0
BS_3620226,27/01/2017,0,1,1,4
BS_20996336,27/01/2017,0,1,1,4
BS_42382385,27/01/2017,0,1,1,10
BS_25587116,27/01/2017,0,1,1,4
BS_1889096,27/01/2017,0,1,1,0
BS_40144664,27/01/2017,0,4,4,40
BS_8350242,27/01/2017,0,1,5,75
BS_33007824,27/01/2017,0,1,1,10
BS_39824453,27/01/2017,0,2,2,20
BS_9278034,27/01/2017,0,1,1,4
BS_31495323,27/01/2017,0,1,1,10
BS_23300754,27/01/2017,0,1,1,0
BS_30813599,27/01/2017,0,1,1,10
BS_27960471,27/01/2017,0,1,1,4
BS_33510840,27/01/2017,0,4,4,0
BS_4039734,27/01/2017,0,1,5,66.2
BS_32398091,27/01/2017,0,1,1,10
BS_26274583,27/01/2017,0,1,5,75
BS_26023699,27/01/2017,0,1,1,0
BS_34546943,27/01/2017,0,2,6,60
BS_3660164,27/01/2017,0,2,2,14
